,GeoFips,GeoName,TimePeriod,CAINC1-1,CAINC1-2,CAINC1-3
3306,36123,"Yates, NY",1989,314809,22486,14000
3307,36123,"Yates, NY",1990,337666,22891,14751
3308,36123,"Yates, NY",1991,352475,23087,15267
3309,36123,"Yates, NY",1992,371030,23211,15985
3310,36123,"Yates, NY",1993,381068,23531,16194
3311,36123,"Yates, NY",1994,393462,23922,16448
3312,36123,"Yates, NY",1995,411300,24064,17092
3313,36123,"Yates, NY",1996,431817,24209,17837
3314,36123,"Yates, NY",1997,458240,24245,18900
3315,36123,"Yates, NY",1998,468760,24355,19247
3316,36123,"Yates, NY",1999,488672,24613,19854
3317,36123,"Yates, NY",2000,524876,24723,21230
3318,36123,"Yates, NY",2001,555517,24725,22468
3319,36123,"Yates, NY",2002,553984,24688,22439
3320,36123,"Yates, NY",2003,568514,24898,22834
3321,36123,"Yates, NY",2004,640246,25008,25602
3322,36123,"Yates, NY",2005,660658,25129,26291
3323,36123,"Yates, NY",2006,679519,25025,27154
3324,36123,"Yates, NY",2007,699340,25234,27714
3325,36123,"Yates, NY",2008,737792,25352,29102
3326,36123,"Yates, NY",2009,751246,25303,29690
3327,36123,"Yates, NY",2010,802201,25375,31614
3328,36123,"Yates, NY",2011,833718,25448,32762
3329,36123,"Yates, NY",2012,859106,25332,33914
3330,36123,"Yates, NY",2013,878117,25205,34839
3331,36123,"Yates, NY",2014,896526,25143,35657
3332,36123,"Yates, NY",2015,890241,25120,35440
3333,36123,"Yates, NY",2016,919312,25050,36699
3334,36123,"Yates, NY",2017,966404,24986,38678
3335,36123,"Yates, NY",2018,973348,24919,39060
3336,36123,"Yates, NY",2019,1058402,24859,42576
3337,36123,"Yates, NY",2020,1146475,24709,46399
3338,36123,"Yates, NY",2021,1204405,24613,48934
